K,Metric,Dataset,Voting,CV,Accuracy,F-score,Precision,Recall
27,chebyshev,iris,distance,6,0.9544753086419752,0.9543171654626764,0.9578703703703703,0.9544753086419752
29,chebyshev,iris,distance,2,0.96,0.959983993597439,0.9604700854700854,0.96
29,chebyshev,iris,distance,3,0.9656862745098039,0.9655716832187421,0.9673721340388006,0.9656862745098039
29,chebyshev,iris,distance,4,0.9615384615384616,0.961462148962149,0.9632478632478633,0.9615384615384616
29,chebyshev,iris,distance,5,0.96,0.9597984861142755,0.9646464646464648,0.96
29,chebyshev,iris,distance,6,0.9529320987654321,0.9528121775025801,0.9564814814814815,0.9529320987654321
3,euclidean,iris,distance,2,0.9666666666666667,0.9666639989329066,0.966923076923077,0.9666666666666667
3,euclidean,iris,distance,3,0.9534313725490197,0.9532321299794418,0.957748538011696,0.9534313725490197
3,euclidean,iris,distance,4,0.9529914529914529,0.952905643738977,0.9551587301587301,0.9529914529914529
3,euclidean,iris,distance,5,0.96,0.9599665831244778,0.9612121212121212,0.96
3,euclidean,iris,distance,6,0.9521604938271605,0.9518119918532716,0.9568783068783069,0.9521604938271605
5,euclidean,iris,distance,2,0.9666666666666667,0.9666372959440186,0.9678893637226971,0.9666666666666666
5,euclidean,iris,distance,3,0.9599673202614379,0.9598902187137481,0.9621913580246914,0.9599673202614379
5,euclidean,iris,distance,4,0.9460470085470085,0.9456305114638448,0.9523809523809523,0.9460470085470085
5,euclidean,iris,distance,5,0.96,0.9599665831244778,0.9612121212121212,0.96
5,euclidean,iris,distance,6,0.9606481481481483,0.9606018040744564,0.962037037037037,0.9606481481481483
7,euclidean,iris,distance,2,0.98,0.9799759647448723,0.9812440645773979,0.98
7,euclidean,iris,distance,3,0.9534313725490197,0.9534257137198314,0.9537944807552651,0.9534313725490197
7,euclidean,iris,distance,4,0.9594017094017093,0.9594017094017093,0.9594017094017093,0.9594017094017093
7,euclidean,iris,distance,5,0.9466666666666667,0.9460215031624373,0.9553224553224553,0.9466666666666667
7,euclidean,iris,distance,6,0.9529320987654321,0.9528666437335168,0.9549382716049384,0.9529320987654321
9,euclidean,iris,distance,2,0.96,0.9599839935974389,0.9604700854700855,0.96
9,euclidean,iris,distance,3,0.9530228758169935,0.952957122351493,0.9547528953101708,0.9530228758169935
9,euclidean,iris,distance,4,0.9610042735042735,0.9609637061810975,0.9619200244200244,0.9610042735042735
9,euclidean,iris,distance,5,0.96,0.9599665831244778,0.9612121212121212,0.96
9,euclidean,iris,distance,6,0.9537037037037037,0.9534213392959523,0.9578884078884079,0.9537037037037037
11,euclidean,iris,distance,2,0.9666666666666667,0.9666586634653861,0.9669017094017094,0.9666666666666666
11,euclidean,iris,distance,3,0.9730392156862746,0.972993827160494,0.9744152046783626,0.9730392156862746
11,euclidean,iris,distance,4,0.953525641025641,0.9533784519291766,0.9568833943833944,0.9535256410256411
11,euclidean,iris,distance,5,0.9466666666666669,0.9465998329156223,0.9477441077441077,0.9466666666666667
11,euclidean,iris,distance,6,0.9652777777777777,0.9649756198775807,0.9703703703703703,0.9652777777777777
13,euclidean,iris,distance,2,0.96,0.9599572649572649,0.960901771336554,0.96
13,euclidean,iris,distance,3,0.9595588235294118,0.9595327997605038,0.9602759622367465,0.9595588235294118
13,euclidean,iris,distance,4,0.9663461538461539,0.9662336093857833,0.9684926184926186,0.9663461538461539
13,euclidean,iris,distance,5,0.9666666666666666,0.9664818612187034,0.9707070707070707,0.9666666666666666
13,euclidean,iris,distance,6,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334
15,euclidean,iris,distance,2,0.9666666666666667,0.9666586634653861,0.9669017094017094,0.9666666666666666
15,euclidean,iris,distance,3,0.9599673202614379,0.959944684944685,0.9606481481481483,0.9599673202614379
15,euclidean,iris,distance,4,0.9588675213675213,0.958724667710175,0.9617465867465869,0.9588675213675214
15,euclidean,iris,distance,5,0.96,0.9598997493734336,0.9622895622895623,0.96
15,euclidean,iris,distance,6,0.9529320987654323,0.9525300861085175,0.9587261503928172,0.9529320987654323
17,euclidean,iris,distance,2,0.9533333333333334,0.9532825950893177,0.9544701474049301,0.9533333333333334
17,euclidean,iris,distance,3,0.9669117647058822,0.9667454635196572,0.9706245461147422,0.9669117647058822
17,euclidean,iris,distance,4,0.9604700854700854,0.9604700854700855,0.9604700854700855,0.9604700854700855
17,euclidean,iris,distance,5,0.9533333333333334,0.9531151110098477,0.9572390572390572,0.9533333333333334
17,euclidean,iris,distance,6,0.9675925925925926,0.9675190154034324,0.969753086419753,0.9675925925925926
19,euclidean,iris,distance,2,0.96,0.9598768987054208,0.9622044622044623,0.96
19,euclidean,iris,distance,3,0.9669117647058822,0.9668823410758894,0.9680010893246188,0.9669117647058822
19,euclidean,iris,distance,4,0.954059829059829,0.953934213934214,0.956425518925519,0.9540598290598291
19,euclidean,iris,distance,5,0.9533333333333334,0.9529125844915318,0.9578282828282829,0.9533333333333334
19,euclidean,iris,distance,6,0.9537037037037036,0.9528996783898744,0.9626543209876542,0.9537037037037036
21,euclidean,iris,distance,2,0.9533333333333334,0.9532825950893177,0.9544701474049301,0.9533333333333334
21,euclidean,iris,distance,3,0.960375816993464,0.9603520521926594,0.9611020334059551,0.960375816993464
21,euclidean,iris,distance,4,0.9594017094017093,0.9591884658551326,0.9619047619047619,0.9594017094017094
21,euclidean,iris,distance,5,0.9533333333333334,0.95314852788537,0.9573737373737373,0.9533333333333334
21,euclidean,iris,distance,6,0.9521604938271605,0.9516459995304164,0.9598765432098766,0.9521604938271605
23,euclidean,iris,distance,2,0.96,0.9599572649572649,0.960901771336554,0.96
23,euclidean,iris,distance,3,0.9526143790849674,0.9525633317299985,0.9543534762833009,0.9526143790849674
23,euclidean,iris,distance,4,0.9588675213675214,0.9588459473966721,0.9598595848595849,0.9588675213675214
23,euclidean,iris,distance,5,0.96,0.9599665831244778,0.9612121212121212,0.96
23,euclidean,iris,distance,6,0.9614197530864198,0.9613652868554828,0.9629629629629629,0.9614197530864198
25,euclidean,iris,distance,2,0.96,0.9599197366622281,0.9623778998778999,0.96
25,euclidean,iris,distance,3,0.9538398692810457,0.9538330809678058,0.954248366013072,0.9538398692810457
25,euclidean,iris,distance,4,0.9529914529914529,0.9525628786136033,0.9598595848595849,0.952991452991453
25,euclidean,iris,distance,5,0.9533333333333334,0.9532497911445279,0.9550168350168349,0.9533333333333334
25,euclidean,iris,distance,6,0.9544753086419752,0.9543171654626764,0.9578703703703703,0.9544753086419752
27,euclidean,iris,distance,2,0.9533333333333334,0.9532610731968421,0.9554761904761905,0.9533333333333334
27,euclidean,iris,distance,3,0.9534313725490197,0.9534143960614548,0.9537490922294843,0.9534313725490197
27,euclidean,iris,distance,4,0.9594017094017093,0.9593045843045843,0.9613858363858364,0.9594017094017094
27,euclidean,iris,distance,5,0.96,0.9597984861142755,0.9632996632996633,0.96
27,euclidean,iris,distance,6,0.9537037037037037,0.9536845927454803,0.954320987654321,0.9537037037037037
29,euclidean,iris,distance,2,0.9666666666666667,0.9666212638901714,0.967824848259631,0.9666666666666667
29,euclidean,iris,distance,3,0.9665032679738562,0.9664522206188874,0.9682423651721898,0.9665032679738563
29,euclidean,iris,distance,4,0.9663461538461537,0.9662179581020162,0.9697802197802199,0.966346153846154
29,euclidean,iris,distance,5,0.9600000000000002,0.9593882533712929,0.9674436674436674,0.96
29,euclidean,iris,distance,6,0.9521604938271605,0.9518664580842083,0.9570987654320988,0.9521604938271605
3,minkowski,iris,distance,2,0.9533333333333334,0.9532825950893177,0.9544701474049301,0.9533333333333334
3,minkowski,iris,distance,3,0.9534313725490197,0.9533599298305181,0.9552923021060277,0.9534313725490197
3,minkowski,iris,distance,4,0.953525641025641,0.9531474563158722,0.9601076007326008,0.9535256410256411
3,minkowski,iris,distance,5,0.96,0.9599665831244778,0.9612121212121212,0.96
3,minkowski,iris,distance,6,0.9467592592592592,0.9464379904008388,0.9524691358024691,0.9467592592592592
5,minkowski,iris,distance,2,0.9466666666666667,0.9464739729693563,0.9507575757575758,0.9466666666666665
5,minkowski,iris,distance,3,0.9669117647058822,0.9668823410758894,0.9680010893246188,0.9669117647058822
5,minkowski,iris,distance,4,0.9529914529914529,0.9529336471365457,0.9544205794205796,0.952991452991453
5,minkowski,iris,distance,5,0.9533333333333334,0.9532832080200502,0.9551515151515151,0.9533333333333334
5,minkowski,iris,distance,6,0.9668209876543209,0.9666394335511983,0.9698372615039282,0.9668209876543209
7,minkowski,iris,distance,2,0.9533333333333334,0.9530893072279747,0.9591543513957307,0.9533333333333334
7,minkowski,iris,distance,3,0.9591503267973857,0.9589960058097313,0.961849067112225,0.9591503267973857
7,minkowski,iris,distance,4,0.953525641025641,0.9534755770263016,0.9548992673992673,0.953525641025641
7,minkowski,iris,distance,5,0.96,0.95986531986532,0.9622222222222222,0.9599999999999997
7,minkowski,iris,distance,6,0.9537037037037037,0.9534641341916884,0.9570987654320988,0.9537037037037037
9,minkowski,iris,distance,2,0.9533333333333334,0.9533253301320528,0.9535683760683761,0.9533333333333334
9,minkowski,iris,distance,3,0.9460784313725491,0.9460784313725491,0.9460784313725491,0.9460784313725491
9,minkowski,iris,distance,4,0.9524572649572649,0.9524020397208802,0.9538100788100788,0.9524572649572649
9,minkowski,iris,distance,5,0.9533333333333334,0.9530138477506899,0.9554713804713805,0.9533333333333334
9,minkowski,iris,distance,6,0.9591049382716049,0.9590585941979132,0.9604938271604939,0.9591049382716049
11,minkowski,iris,distance,2,0.96,0.96,0.96,0.96
11,minkowski,iris,distance,3,0.960375816993464,0.9603520521926594,0.9611020334059551,0.960375816993464
11,minkowski,iris,distance,4,0.9668803418803418,0.9666974075307408,0.9710317460317461,0.966880341880342
11,minkowski,iris,distance,5,0.9600000000000002,0.9598653198653198,0.9622222222222222,0.96
11,minkowski,iris,distance,6,0.9591049382716049,0.9589496617360395,0.9618165784832451,0.9591049382716049
13,minkowski,iris,distance,2,0.9533333333333334,0.953298627143165,0.9545346628679962,0.9533333333333333
13,minkowski,iris,distance,3,0.9607843137254902,0.9607503607503608,0.9614197530864198,0.9607843137254902
13,minkowski,iris,distance,4,0.9663461538461539,0.9659964726631394,0.9714285714285714,0.9663461538461539
13,minkowski,iris,distance,5,0.9666666666666666,0.9664818612187034,0.9707070707070707,0.9666666666666666
13,minkowski,iris,distance,6,0.9552469135802468,0.9551733363910867,0.9574074074074074,0.9552469135802468
15,minkowski,iris,distance,2,0.9666666666666667,0.9666372959440186,0.9678893637226971,0.9666666666666666
15,minkowski,iris,distance,3,0.9595588235294118,0.9595327997605038,0.9602759622367465,0.9595588235294118
15,minkowski,iris,distance,4,0.9599358974358974,0.959890168875676,0.960830835830836,0.9599358974358975
15,minkowski,iris,distance,5,0.96,0.96,0.96,0.96
15,minkowski,iris,distance,6,0.9537037037037037,0.9532553469730972,0.9608866442199774,0.9537037037037037
17,minkowski,iris,distance,2,0.96,0.9599197366622281,0.9623778998778999,0.96
17,minkowski,iris,distance,3,0.9530228758169935,0.952957122351493,0.9547528953101708,0.9530228758169935
17,minkowski,iris,distance,4,0.9594017094017094,0.959039950924009,0.965018315018315,0.9594017094017094
17,minkowski,iris,distance,5,0.9533333333333334,0.9530472646262119,0.9583838383838383,0.9533333333333334
17,minkowski,iris,distance,6,0.9537037037037037,0.9534096679607517,0.9586419753086419,0.9537037037037037
19,minkowski,iris,distance,2,0.9666666666666667,0.9666212638901714,0.967824848259631,0.9666666666666667
19,minkowski,iris,distance,3,0.9538398692810457,0.9538330809678058,0.954248366013072,0.9538398692810457
19,minkowski,iris,distance,4,0.9674145299145299,0.9673644659151905,0.9687881562881563,0.9674145299145299
19,minkowski,iris,distance,5,0.96,0.9597984861142755,0.9646464646464648,0.96
19,minkowski,iris,distance,6,0.9521604938271605,0.9519779841761267,0.9556437389770722,0.9521604938271605
21,minkowski,iris,distance,2,0.96,0.9599786324786325,0.9609876543209876,0.96
21,minkowski,iris,distance,3,0.9534313725490197,0.9533145413047374,0.9566682910981156,0.9534313725490197
21,minkowski,iris,distance,4,0.9519230769230769,0.9518411164787975,0.9532550782550784,0.9519230769230769
21,minkowski,iris,distance,5,0.9600000000000002,0.9594895166304507,0.9664335664335665,0.9600000000000002
21,minkowski,iris,distance,6,0.960648148148148,0.9605473378435195,0.9635802469135801,0.960648148148148
23,minkowski,iris,distance,2,0.9333333333333333,0.9329898013955985,0.936310892172961,0.9333333333333332
23,minkowski,iris,distance,3,0.9530228758169934,0.9529798755605207,0.954057734204793,0.9530228758169934
23,minkowski,iris,distance,4,0.953525641025641,0.9532445814129972,0.9581234737484737,0.953525641025641
23,minkowski,iris,distance,5,0.9533333333333335,0.9530472646262119,0.9583838383838386,0.9533333333333334
23,minkowski,iris,distance,6,0.9521604938271605,0.9518119918532716,0.9568783068783069,0.9521604938271605
25,minkowski,iris,distance,2,0.9466666666666668,0.9465811965811965,0.9484702093397746,0.9466666666666665
25,minkowski,iris,distance,3,0.9538398692810457,0.953662250436444,0.9575072621641251,0.9538398692810457
25,minkowski,iris,distance,4,0.9524572649572649,0.9522319441160022,0.9554945054945055,0.952457264957265
25,minkowski,iris,distance,5,0.9600000000000002,0.9598997493734336,0.9622895622895623,0.9600000000000002
25,minkowski,iris,distance,6,0.9537037037037037,0.9534641341916884,0.9570987654320988,0.9537037037037037
27,minkowski,iris,distance,2,0.94,0.9399277398635086,0.9421428571428572,0.94
27,minkowski,iris,distance,3,0.9726307189542484,0.9724403310610207,0.9762833008447043,0.9726307189542484
27,minkowski,iris,distance,4,0.9524572649572649,0.9523239079760819,0.954878454878455,0.952457264957265
27,minkowski,iris,distance,5,0.9600000000000002,0.9597306397306398,0.9644444444444444,0.96
27,minkowski,iris,distance,6,0.9529320987654321,0.9528503994190269,0.9552469135802468,0.9529320987654321
29,minkowski,iris,distance,2,0.96,0.9599786324786325,0.9609876543209876,0.96
29,minkowski,iris,distance,3,0.960375816993464,0.9602725927994746,0.9623399457248786,0.960375816993464
29,minkowski,iris,distance,4,0.9540598290598291,0.9538735526416686,0.956984681984682,0.9540598290598291
29,minkowski,iris,distance,5,0.9600000000000002,0.9598653198653198,0.9622222222222222,0.96
29,minkowski,iris,distance,6,0.9660493827160493,0.9657553469730972,0.9709876543209877,0.9660493827160493
3,chebyshev,iris,reverse_distance,2,0.9466666666666667,0.9463219631286858,0.952457264957265,0.9466666666666665
3,chebyshev,iris,reverse_distance,3,0.960375816993464,0.9601126052738956,0.9633053221288516,0.960375816993464
3,chebyshev,iris,reverse_distance,4,0.9262820512820513,0.9259256792590126,0.9297258297258296,0.9262820512820512
3,chebyshev,iris,reverse_distance,5,0.9266666666666667,0.9255945619816934,0.9387257187257187,0.9266666666666665
3,chebyshev,iris,reverse_distance,6,0.9537037037037037,0.9535374383671598,0.9554894179894179,0.9537037037037037
5,chebyshev,iris,reverse_distance,2,0.96,0.9599572649572649,0.960901771336554,0.96
5,chebyshev,iris,reverse_distance,3,0.960375816993464,0.9603066636668788,0.962478022398043,0.960375816993464
5,chebyshev,iris,reverse_distance,4,0.9262820512820512,0.9261810974854452,0.9275377400377401,0.9262820512820512
5,chebyshev,iris,reverse_distance,5,0.9533333333333334,0.9531819447608921,0.9561616161616161,0.9533333333333334
5,chebyshev,iris,reverse_distance,6,0.9459876543209877,0.9457244008714597,0.9495550745550746,0.9459876543209877
7,chebyshev,iris,reverse_distance,2,0.9266666666666666,0.9266052574876104,0.9277607456955284,0.9266666666666666
7,chebyshev,iris,reverse_distance,3,0.9660947712418301,0.9660744063021104,0.9664488017429194,0.9660947712418301
7,chebyshev,iris,reverse_distance,4,0.9524572649572649,0.9524020397208802,0.9538100788100788,0.9524572649572649
7,chebyshev,iris,reverse_distance,5,0.9533333333333334,0.953216374269006,0.9562289562289562,0.9533333333333334
7,chebyshev,iris,reverse_distance,6,0.9521604938271605,0.9516459995304164,0.9561728395061727,0.9521604938271605
9,chebyshev,iris,reverse_distance,2,0.9266666666666667,0.9265892254337633,0.9276962302324621,0.9266666666666665
9,chebyshev,iris,reverse_distance,3,0.9464869281045751,0.946093973937777,0.952183836497562,0.9464869281045751
9,chebyshev,iris,reverse_distance,4,0.9529914529914529,0.9527687127687128,0.9573412698412699,0.952991452991453
9,chebyshev,iris,reverse_distance,5,0.9533333333333334,0.9532497911445279,0.9550168350168349,0.9533333333333334
9,chebyshev,iris,reverse_distance,6,0.9660493827160493,0.9659213392959524,0.967989417989418,0.9660493827160493
11,chebyshev,iris,reverse_distance,2,0.9133333333333333,0.9130944586431129,0.917236818098887,0.9133333333333332
11,chebyshev,iris,reverse_distance,3,0.9330065359477123,0.9327614379084967,0.9368978000556948,0.9330065359477123
11,chebyshev,iris,reverse_distance,4,0.9043803418803418,0.9039461129316202,0.9060689310689312,0.9043803418803419
11,chebyshev,iris,reverse_distance,5,0.9466666666666667,0.9463638895217841,0.9523232323232325,0.9466666666666665
11,chebyshev,iris,reverse_distance,6,0.9158950617283951,0.9112835169729324,0.9304834054834054,0.9158950617283951
13,chebyshev,iris,reverse_distance,2,0.9199999999999999,0.9197109594540345,0.9237012987012987,0.9199999999999999
13,chebyshev,iris,reverse_distance,3,0.8991013071895425,0.8987803891029699,0.9021851333125843,0.8991013071895425
13,chebyshev,iris,reverse_distance,4,0.9268162393162394,0.9256905131905131,0.9407096171802054,0.9268162393162394
13,chebyshev,iris,reverse_distance,5,0.9,0.8975084175084176,0.9127777777777778,0.9
