Data_set,Cv,Number_of_est,Max_depth,Accuracy,F-score,Max_feature
glass.data,2,20,8,0.9952380952380953,0.9831649831649831,10
glass.data,4,20,8,0.9550565910421919,0.8876882376882377,10
glass.data,6,20,8,0.9773171003821158,0.9687066431510876,10
glass.data,8,20,8,0.985327380952381,0.9619883040935673,10
glass.data,2,30,8,0.9767147225862822,0.969442661144291,10
glass.data,4,30,8,0.9768957044279786,0.9491204491204491,10
glass.data,6,30,8,0.9895833333333334,0.9790660225442834,10
glass.data,8,30,8,0.9903273809523809,0.9780701754385965,10
glass.data,2,40,8,0.981476627348187,0.9875845821878078,10
glass.data,4,40,8,0.972178723295903,0.9501378876378876,10
glass.data,6,40,8,0.9820939360413045,0.9652674897119343,10
glass.data,8,40,8,0.9903273809523809,0.989766081871345,10
glass.data,2,50,8,0.981301878549585,0.9652672357560509,10
glass.data,4,50,8,0.9956140350877193,0.9943019943019943,10
glass.data,6,50,8,0.9852941176470589,0.972403381642512,10
glass.data,8,50,8,0.9903273809523809,0.9896125116713352,10
glass.data,2,60,8,0.9906509392747925,0.9910722128113433,10
glass.data,4,60,8,0.9952830188679245,0.9977477477477478,10
glass.data,6,60,8,0.990990990990991,0.9955412417248167,10
glass.data,8,60,8,0.9907407407407407,0.9896442495126705,10
