Data_set,Boot,Max_sample,Cv,Max_feature,Number_of_est,Accuracy,F-score
diabetes.data,False,60,6,14,15,0.6758077955553521,0.4825239760389672
diabetes.data,False,60,8,14,15,0.6757596310363538,0.5324619778410118
diabetes.data,False,60,2,14,20,0.7057291666666667,0.577836459661264
diabetes.data,False,60,4,14,20,0.7161458333333334,0.6213042020729149
diabetes.data,False,60,6,14,20,0.7004989769629087,0.5623972240181722
diabetes.data,False,60,8,14,20,0.7032555615843733,0.550073076453267
diabetes.data,False,80,2,2,5,0.6497395833333333,0.3973526059292875
diabetes.data,False,80,4,2,5,0.66015625,0.4282107715905114
diabetes.data,False,80,6,2,5,0.6626757729048404,0.4712125571360244
diabetes.data,False,80,8,2,5,0.634142702116115,0.4977614869064738
diabetes.data,False,80,2,2,10,0.6783854166666666,0.5091851182493665
diabetes.data,False,80,4,2,10,0.6809895833333333,0.48556678651676266
diabetes.data,False,80,6,2,10,0.6575078142485095,0.4391028959098007
diabetes.data,False,80,8,2,10,0.6561855670103094,0.42586621976141803
diabetes.data,False,80,2,2,15,0.6510416666666666,0.3943217665615142
diabetes.data,False,80,4,2,15,0.6484375,0.39336341492632665
diabetes.data,False,80,6,2,15,0.6510478659280962,0.39432307377704884
diabetes.data,False,80,8,2,15,0.6523467173087358,0.4137925046336347
diabetes.data,False,80,2,2,20,0.6783854166666666,0.5299689161396504
diabetes.data,False,80,4,2,20,0.6640624999999999,0.48600751157023075
diabetes.data,False,80,6,2,20,0.6497457825947629,0.3971383206681251
diabetes.data,False,80,8,2,20,0.6510580575149214,0.3943272292993631
diabetes.data,False,80,2,4,5,0.6653645833333334,0.4461769513971174
diabetes.data,False,80,4,4,5,0.5664062500000001,0.454489800898272
diabetes.data,False,80,6,4,5,0.65890089956052,0.5070075306537573
diabetes.data,False,80,8,4,5,0.6877645143787303,0.5372637843419308
diabetes.data,False,80,2,4,10,0.671875,0.5183730044928783
diabetes.data,False,80,4,4,10,0.6731770833333334,0.5028986260879398
diabetes.data,False,80,6,4,10,0.665320473203931,0.5029501288803525
diabetes.data,False,80,8,4,10,0.6759224091155724,0.49182380478848775
diabetes.data,False,80,2,4,15,0.6927083333333333,0.5580746738641476
diabetes.data,False,80,4,4,15,0.67578125,0.46151762976452293
diabetes.data,False,80,6,4,15,0.6549438633034242,0.4112865219680291
diabetes.data,False,80,8,4,15,0.6666304937601737,0.45511817214093814
diabetes.data,False,80,2,4,20,0.6927083333333333,0.5149095431973741
diabetes.data,False,80,4,4,20,0.6796874999999999,0.49714532928109095
diabetes.data,False,80,6,4,20,0.6745066659545463,0.49300769767941177
diabetes.data,False,80,8,4,20,0.6562398263700489,0.41872573183012674
diabetes.data,False,80,2,6,5,0.65625,0.6138424479598722
diabetes.data,False,80,4,6,5,0.6966145833333334,0.6030154237143439
diabetes.data,False,80,6,6,5,0.6809863247471971,0.5272222574355098
diabetes.data,False,80,8,6,5,0.6951709169831797,0.5608545482097008
diabetes.data,False,80,2,6,10,0.5403645833333333,0.4499615695871824
diabetes.data,False,80,4,6,10,0.66015625,0.5422780283480977
diabetes.data,False,80,6,6,10,0.6770497937394454,0.5275104524491464
diabetes.data,False,80,8,6,10,0.6952251763429191,0.5589292107513493
diabetes.data,False,80,2,6,15,0.6901041666666667,0.5161983634033324
diabetes.data,False,80,4,6,15,0.7057291666666667,0.5736306692631024
diabetes.data,False,80,6,6,15,0.69261407276852,0.5413511605054904
diabetes.data,False,80,8,6,15,0.6888903960933261,0.5291256445435075
diabetes.data,False,80,2,6,20,0.703125,0.5964780659442089
diabetes.data,False,80,4,6,20,0.6901041666666666,0.5540836749491882
diabetes.data,False,80,6,6,20,0.7002745319080753,0.5602465497161707
diabetes.data,False,80,8,6,20,0.6786082474226804,0.46732575383288805
diabetes.data,False,80,2,8,5,0.69140625,0.5767106167722609
diabetes.data,False,80,4,8,5,0.6966145833333334,0.6264336339171865
diabetes.data,False,80,6,8,5,0.7004369843486132,0.5658430172918033
diabetes.data,False,80,8,8,5,0.678418339663592,0.5196760599001354
diabetes.data,False,80,2,8,10,0.6692708333333334,0.5248461141073921
diabetes.data,False,80,4,8,10,0.70703125,0.6134990506233755
diabetes.data,False,80,6,8,10,0.6993285881960976,0.567107577877871
diabetes.data,False,80,8,8,10,0.6835187194791101,0.5726151907193826
diabetes.data,False,80,2,8,15,0.6927083333333333,0.5376970969203979
diabetes.data,False,80,4,8,15,0.671875,0.5071889271909905
diabetes.data,False,80,6,8,15,0.7006920283220411,0.5880722657049439
diabetes.data,False,80,8,8,15,0.6952251763429191,0.5358183922104729
diabetes.data,False,80,2,8,20,0.7018229166666666,0.5708138343532799
diabetes.data,False,80,4,8,20,0.7109374999999999,0.59252702465589
diabetes.data,False,80,6,8,20,0.6810068299965412,0.5243395256713549
diabetes.data,False,80,8,8,20,0.6888090070537167,0.5589018207881902
diabetes.data,False,80,2,10,5,0.7005208333333333,0.5416900509314876
diabetes.data,False,80,4,10,5,0.6744791666666666,0.6054176813967429
diabetes.data,False,80,6,10,5,0.6914949471250686,0.5680517222012126
diabetes.data,False,80,8,10,5,0.6810499186109604,0.5352873467088524
diabetes.data,False,80,2,10,10,0.7252604166666666,0.6826632953067541
diabetes.data,False,80,4,10,10,0.6940104166666667,0.592585605514147
diabetes.data,False,80,6,10,10,0.6928386767787748,0.549754737447466
diabetes.data,False,80,8,10,10,0.7007867607162235,0.5485819996092718
diabetes.data,False,80,2,10,15,0.67578125,0.5305386238576967
diabetes.data,False,80,4,10,15,0.6953125,0.5636108363797643
diabetes.data,False,80,6,10,15,0.6914641892510529,0.5309874921627967
diabetes.data,False,80,8,10,15,0.6877645143787304,0.5354319295711087
diabetes.data,False,80,2,10,20,0.7044270833333333,0.5984544604666873
diabetes.data,False,80,4,10,20,0.6875,0.5137586217925141
diabetes.data,False,80,6,10,20,0.682186835566339,0.5182849776824804
diabetes.data,False,80,8,10,20,0.7044357026587086,0.5619003116386195
diabetes.data,False,80,2,12,5,0.69140625,0.5600891602183444
diabetes.data,False,80,4,12,5,0.6783854166666666,0.5098179556012707
diabetes.data,False,80,6,12,5,0.6576197983427944,0.5008649191412183
diabetes.data,False,80,8,12,5,0.688781877373847,0.5723282682971074
diabetes.data,False,80,2,12,10,0.7135416666666667,0.6269572820164089
diabetes.data,False,80,4,12,10,0.7213541666666666,0.6135270732655761
diabetes.data,False,80,6,12,10,0.6992159682801278,0.5707749342847305
diabetes.data,False,80,8,12,10,0.7397992403689637,0.6652694577127328
diabetes.data,False,80,2,12,15,0.6966145833333333,0.5614980983697657
diabetes.data,False,80,4,12,15,0.6783854166666666,0.5480568591583406
diabetes.data,False,80,6,12,15,0.7017494792620399,0.5762697691704827
diabetes.data,False,80,8,12,15,0.678418339663592,0.5517865614005895
diabetes.data,False,80,2,12,20,0.7174479166666667,0.6347048775086044
diabetes.data,False,80,4,12,20,0.7161458333333334,0.6166979775157716
diabetes.data,False,80,6,12,20,0.6836116324848929,0.5359980288069774
diabetes.data,False,80,8,12,20,0.6758410200759631,0.553455087199186
diabetes.data,False,80,2,14,5,0.7135416666666666,0.6579779667619369
diabetes.data,False,80,4,14,5,0.7252604166666666,0.6748023382470473
diabetes.data,False,80,6,14,5,0.6390625476866264,0.5363141275678379
diabetes.data,False,80,8,14,5,0.69511665762344,0.5771064553681337
diabetes.data,False,80,2,14,10,0.69921875,0.6106467381159517
diabetes.data,False,80,4,14,10,0.7252604166666666,0.6351554450711123
diabetes.data,False,80,6,14,10,0.7081993339132028,0.5960742306599552
diabetes.data,False,80,8,14,10,0.6770482908301683,0.5067419066565335
diabetes.data,False,80,2,14,15,0.65234375,0.4018461990484731
diabetes.data,False,80,4,14,15,0.7018229166666666,0.5550122147175576
diabetes.data,False,80,6,14,15,0.7150458618181448,0.585025826063587
diabetes.data,False,80,8,14,15,0.705724362452523,0.5973719225826798
diabetes.data,False,80,2,14,20,0.6940104166666667,0.5690482813696749
diabetes.data,False,80,4,14,20,0.6953124999999999,0.5706321097248794
diabetes.data,False,80,6,14,20,0.7057374323485727,0.5589563534205708
diabetes.data,False,80,8,14,20,0.6953065653825284,0.5408688323023636
diabetes.data,False,100,2,2,5,0.5091145833333334,0.37271046615886905
diabetes.data,False,100,4,2,5,0.6744791666666666,0.46168867309222483
diabetes.data,False,100,6,2,5,0.6562360119229282,0.4508816164517134
diabetes.data,False,100,8,2,5,0.6654232230059686,0.43863314213107807
diabetes.data,False,100,2,2,10,0.6354166666666667,0.5946552321552321
diabetes.data,False,100,4,2,10,0.6666666666666666,0.4496553881922471
diabetes.data,False,100,6,2,10,0.6123184570133674,0.42519010236926175
diabetes.data,False,100,8,2,10,0.6707677699403147,0.4610103337294853
diabetes.data,False,100,2,2,15,0.6510416666666666,0.3943217665615142
diabetes.data,False,100,4,2,15,0.6510416666666666,0.3943217665615142
diabetes.data,False,100,6,2,15,0.6102840660542431,0.40084415706004267
diabetes.data,False,100,8,2,15,0.6523467173087358,0.3982082097575841
diabetes.data,False,100,2,2,20,0.65234375,0.4018461990484731
diabetes.data,False,100,4,2,20,0.6744791666666666,0.48508699259326904
diabetes.data,False,100,6,2,20,0.6510478659280962,0.42005762291585325
diabetes.data,False,100,8,2,20,0.6562126966901791,0.42303937992048113
diabetes.data,False,100,2,4,5,0.6705729166666666,0.5451643460793192
diabetes.data,False,100,4,4,5,0.68359375,0.4934453098298951
diabetes.data,False,100,6,4,5,0.6809050985269284,0.5419021676537489
diabetes.data,False,100,8,4,5,0.6733722192078133,0.4932660656627638
diabetes.data,False,100,2,4,10,0.6510416666666666,0.3943217665615142
diabetes.data,False,100,4,4,10,0.66015625,0.4477237003518333
diabetes.data,False,100,6,4,10,0.6666124628680136,0.45201374458211957
diabetes.data,False,100,8,4,10,0.6668475311991318,0.4708924056409579
diabetes.data,False,100,2,4,15,0.6744791666666667,0.4835098470599769
diabetes.data,False,100,4,4,15,0.6796875,0.4873785463769644
diabetes.data,False,100,6,4,15,0.6769179402175017,0.4664831861573568
diabetes.data,False,100,8,4,15,0.6654774823657081,0.4544301250519247
diabetes.data,False,100,2,4,20,0.65234375,0.40524783121115293
diabetes.data,False,100,4,4,20,0.6640625,0.4477752179383805
diabetes.data,False,100,6,4,20,0.6836415955818023,0.5112961252544816
diabetes.data,False,100,8,4,20,0.6627645143787304,0.4536762436054754
diabetes.data,False,100,2,6,5,0.69921875,0.5464991577280516
diabetes.data,False,100,4,6,5,0.6731770833333334,0.5591130597026837
diabetes.data,False,100,6,6,5,0.687578603455818,0.5730332372669392
diabetes.data,False,100,8,6,5,0.669153553988063,0.5323977440961907
diabetes.data,False,100,2,6,10,0.6588541666666667,0.4472550513703203
diabetes.data,False,100,4,6,10,0.6744791666666666,0.5209905114545587
diabetes.data,False,100,6,6,10,0.683560846227797,0.5304886976509818
diabetes.data,False,100,8,6,10,0.6825556158437331,0.5176755365722777
diabetes.data,False,100,2,6,15,0.671875,0.4642661464386518
diabetes.data,False,100,4,6,15,0.6940104166666666,0.5342442601648766
diabetes.data,False,100,6,6,15,0.682156554558587,0.5177582514034017
diabetes.data,False,100,8,6,15,0.6812398263700488,0.509337313642324
diabetes.data,False,100,2,6,20,0.6744791666666667,0.48466625513329153
diabetes.data,False,100,4,6,20,0.69140625,0.5391677958478805
diabetes.data,False,100,6,6,20,0.6902450806476225,0.5350829909643612
diabetes.data,False,100,8,6,20,0.6733450895279436,0.4740841010144773
diabetes.data,False,100,2,8,5,0.73046875,0.6714222471625108
diabetes.data,False,100,4,8,5,0.6848958333333333,0.5125688867498698
diabetes.data,False,100,6,8,5,0.6461362228885633,0.5471422770476659
diabetes.data,False,100,8,8,5,0.685132935431362,0.5729891182826671
diabetes.data,False,100,2,8,10,0.7018229166666667,0.5903126824068854
diabetes.data,False,100,4,8,10,0.6966145833333334,0.5683561662652008
diabetes.data,False,100,6,8,10,0.7226137294248103,0.6303669834212003
diabetes.data,False,100,8,8,10,0.6797341291372762,0.5209820690636264
diabetes.data,False,100,2,8,15,0.7200520833333333,0.6422154523237618
diabetes.data,False,100,4,8,15,0.6731770833333334,0.48606530752925914
diabetes.data,False,100,6,8,15,0.6692371347840241,0.48592497515009625
diabetes.data,False,100,8,8,15,0.6785539880629409,0.49619552404494044
diabetes.data,False,100,2,8,20,0.67578125,0.48978534491648695
diabetes.data,False,100,4,8,20,0.6966145833333334,0.5680728590636136
diabetes.data,False,100,6,8,20,0.7187893414667643,0.6245578947845074
diabetes.data,False,100,8,8,20,0.6859603906673901,0.5048947593082544
diabetes.data,False,100,2,10,5,0.66015625,0.5298894032601774
diabetes.data,False,100,4,10,5,0.7200520833333334,0.6847919712452997
diabetes.data,False,100,6,10,5,0.6757887209047997,0.5122304373986009
diabetes.data,False,100,8,10,5,0.7085729788388497,0.5929616182173417
diabetes.data,False,100,2,10,10,0.7109375,0.6547649655200617
diabetes.data,False,100,4,10,10,0.69921875,0.5560849798687584
diabetes.data,False,100,6,10,10,0.7084233021017722,0.5820304047178969
diabetes.data,False,100,8,10,10,0.6942349430276722,0.5405960092315928
diabetes.data,False,100,2,10,15,0.73046875,0.6935961980529581
diabetes.data,False,100,4,10,15,0.7135416666666666,0.5975287875458843
diabetes.data,False,100,6,10,15,0.6979351849732446,0.5473157334547146
diabetes.data,False,100,8,10,15,0.6825284861638632,0.5236244647446242
diabetes.data,False,100,2,10,20,0.7018229166666667,0.5543350380962689
diabetes.data,False,100,4,10,20,0.7070312499999999,0.5917586824720379
diabetes.data,False,100,6,10,20,0.712268831130847,0.6087084338972161
diabetes.data,False,100,8,10,20,0.6731280520889854,0.48188751574860733
diabetes.data,False,100,2,12,5,0.6927083333333334,0.6023751472353016
diabetes.data,False,100,4,12,5,0.6822916666666667,0.5405747674693131
diabetes.data,False,100,6,12,5,0.6054132745579768,0.46526332977885354
diabetes.data,False,100,8,12,5,0.6874660879001628,0.5609941294804426
diabetes.data,False,100,2,12,10,0.7135416666666667,0.6242102506622504
diabetes.data,False,100,4,12,10,0.6888020833333333,0.5295093288623657
diabetes.data,False,100,6,12,10,0.6744358513143706,0.5099411437010773
diabetes.data,False,100,8,12,10,0.689989148128052,0.5448754726831179
diabetes.data,False,100,2,12,15,0.6861979166666667,0.5898752256645582
diabetes.data,False,100,4,12,15,0.7083333333333334,0.6035758618569513
diabetes.data,False,100,6,12,15,0.695452301293007,0.5338417178062642
diabetes.data,False,100,8,12,15,0.6950623982637005,0.5326484403638627
diabetes.data,False,100,2,12,20,0.6861979166666667,0.5476507942233202
diabetes.data,False,100,4,12,20,0.6979166666666666,0.5741943722722173
diabetes.data,False,100,6,12,20,0.7003964507161896,0.5596184204453115
diabetes.data,False,100,8,12,20,0.6969479110146501,0.5695692891486948
diabetes.data,False,100,2,14,5,0.6705729166666667,0.5041173966397768
diabetes.data,False,100,4,14,5,0.6731770833333334,0.5098518672705367
diabetes.data,False,100,6,14,5,0.6861145445482105,0.5527262266258486
diabetes.data,False,100,8,14,5,0.7018855127509496,0.5734617269640285
diabetes.data,False,100,2,14,10,0.7252604166666666,0.6262585971138805
diabetes.data,False,100,4,14,10,0.69921875,0.5617321272046325
diabetes.data,False,100,6,14,10,0.6927065053459888,0.5818770466875424
diabetes.data,False,100,8,14,10,0.7068773738469887,0.5571266568084716
diabetes.data,False,100,2,14,15,0.6861979166666667,0.5227294745826172
diabetes.data,False,100,4,14,15,0.6705729166666666,0.4785997711038988
diabetes.data,False,100,6,14,15,0.6654016994241999,0.4513661094606416
diabetes.data,False,100,8,14,15,0.6886733586543679,0.5287811506786994
diabetes.data,False,100,2,14,20,0.7018229166666666,0.5536119085304125
diabetes.data,False,100,4,14,20,0.6953125,0.5819947097887123
diabetes.data,False,100,6,14,20,0.7212208030682211,0.6057312313313402
diabetes.data,False,100,8,14,20,0.7029571351058057,0.565916311931377
seeds.data,True,20,2,2,5,0.6428571428571428,0.5365169845562003
seeds.data,True,20,4,2,5,0.8145424836601307,0.7800011937372698
seeds.data,True,20,6,2,5,0.6687710437710438,0.610902732458661
seeds.data,True,20,8,2,5,0.7222222222222222,0.6355125438000826
seeds.data,True,20,2,2,10,0.8285714285714285,0.8090903418786739
seeds.data,True,20,4,2,10,0.7666122004357299,0.7304605215683909
seeds.data,True,20,6,2,10,0.789141414141414,0.7527637901550944
seeds.data,True,20,8,2,10,0.724537037037037,0.6631702353623206
seeds.data,True,20,2,2,15,0.8,0.7568913790450793
seeds.data,True,20,4,2,15,0.7410130718954249,0.6622281195542121
seeds.data,True,20,6,2,15,0.7516835016835016,0.6826158889641918
seeds.data,True,20,8,2,15,0.8153935185185186,0.7869730400530307
seeds.data,True,20,2,2,20,0.780952380952381,0.7501152142362016
seeds.data,True,20,4,2,20,0.8248910675381262,0.8001662534495084
seeds.data,True,20,6,2,20,0.8800505050505051,0.8716774771122598
seeds.data,True,20,8,2,20,0.787037037037037,0.735321171013643
seeds.data,True,20,2,4,5,0.6619047619047619,0.5746903316263519
seeds.data,True,20,4,4,5,0.7998366013071896,0.7644975949422746
seeds.data,True,20,6,4,5,0.7925084175084175,0.7541460309971754
seeds.data,True,20,8,4,5,0.7748842592592593,0.735041895980111
seeds.data,True,20,2,4,10,0.8,0.7763172706750517
seeds.data,True,20,4,4,10,0.8077342047930283,0.7850259737745974
seeds.data,True,20,6,4,10,0.7710437710437711,0.7289223672656956
seeds.data,True,20,8,4,10,0.775462962962963,0.7359273913937227
seeds.data,True,20,2,4,15,0.8476190476190476,0.8343360350914454
seeds.data,True,20,4,4,15,0.861111111111111,0.8476786913192148
seeds.data,True,20,6,4,15,0.877104377104377,0.8709944397944129
seeds.data,True,20,8,4,15,0.847800925925926,0.8350187430102292
seeds.data,True,20,2,4,20,0.8809523809523809,0.8758910026426194
seeds.data,True,20,4,4,20,0.7883986928104575,0.7422398428365017
seeds.data,True,20,6,4,20,0.867845117845118,0.8447655532210835
seeds.data,True,20,8,4,20,0.8622685185185185,0.850906897182052
seeds.data,True,20,2,6,5,0.7761904761904761,0.7265497414059189
seeds.data,True,20,4,6,5,0.8575708061002179,0.8556660145970981
seeds.data,True,20,6,6,5,0.7866161616161617,0.7467840303603336
seeds.data,True,20,8,6,5,0.7986111111111112,0.7632324553957681
seeds.data,True,20,2,6,10,0.8571428571428572,0.8458901397663147
seeds.data,True,20,4,6,10,0.8464052287581699,0.8330023308759511
seeds.data,True,20,6,6,10,0.8766835016835017,0.8707488880867981
